Kepler-110 c;CONFIRMED;10000;31719811072;309;7430;586900
Kepler-251 e;CONFIRMED;10000;99641597952;264;3600;552700
Kepler-720 b;CONFIRMED;10000;4708326400;1060;11620;556000
Kepler-721 b;CONFIRMED;10000;5392027136;268;8500;519800
NULL;CANDIDATE;10000;2494170368;242;11940;556900
Kepler-730 b;CONFIRMED;10000;6491682816;966;10620;612300
Kepler-731 b;CONFIRMED;9990;3855603968;1361;12120;603300
Kepler-468 b;CONFIRMED;9200;38478766080;1326;4840;551000
Kepler-724 b;CONFIRMED;10000;3314947328;394;11550;560900
Kepler-725 b;CONFIRMED;9960;39643156480;1098;4720;523100
Kepler-726 b;CONFIRMED;10000;21804515328;260;5430;548100
Kepler-253 c;CONFIRMED;10000;10281946112;253;6800;519600
Kepler-253 d;CONFIRMED;10000;18119929856;295;5630;519600
Kepler-253 b;CONFIRMED;10000;3784028672;170;9490;519600
Kepler-727 b;CONFIRMED;10000;5154481664;294;9640;543100
Kepler-728 b;CONFIRMED;10000;5743469568;313;9820;589700
NULL;CANDIDATE;10000;39475908608;406;5770;622500
Kepler-729 b;CONFIRMED;10000;3166353664;382;12730;600700
Kepler-256 c;CONFIRMED;10000;3388012288;211;13150;555300
Kepler-256 d;CONFIRMED;10000;5839097856;206;10970;555300
Kepler-256 b;CONFIRMED;10000;1620467712;157;16810;555300
Kepler-256 e;CONFIRMED;10000;10681695232;230;8970;555300
Kepler-734 b;CONFIRMED;10000;6104849408;318;7840;508500
Kepler-77 b;CONFIRMED;9990;3578780672;1043;11450;552400
Kepler-254 b;CONFIRMED;10000;5826657280;409;10130;556100
Kepler-254 c;CONFIRMED;9980;12412163072;258;7870;556100
Kepler-254 d;CONFIRMED;10000;18746490880;305;6860;556100
Kepler-31 b;CONFIRMED;10000;20860213248;550;7810;603500
Kepler-31 c;CONFIRMED;10000;42634276864;522;6150;603500
Kepler-31 d;CONFIRMED;9730;87647608832;400;4840;603500
NULL;CANDIDATE;9750;9617313792;194;10100;603500
Kepler-732 b;CONFIRMED;9530;9467821056;213;4070;358200
Kepler-732 c;CONFIRMED;7040;893040960;124;8930;358200
Kepler-15 b;CONFIRMED;9960;4942783488;1062;10080;551400
Kepler-733 b;CONFIRMED;10000;20834267136;274;5950;553700
Kepler-255 c;CONFIRMED;10000;9946023936;312;8070;534400
Kepler-255 d;CONFIRMED;9980;1045621952;145;17100;534400
Kepler-255 b;CONFIRMED;9490;5714624000;178;9710;534400
NULL;CANDIDATE;10000;102964191232;3900;7970;504700
Kepler-24 b;CONFIRMED;10000;8145159680;343;10500;589600
Kepler-24 e;CONFIRMED;10000;18998528000;4317;7920;589600
Kepler-24 d;CONFIRMED;9990;4244390400;207;13050;589600
NULL;CANDIDATE;10000;90124050432;712;4850;652000
Kepler-112 c;CONFIRMED;10000;28574269440;232;5380;555100
NULL;CANDIDATE;10000;689210176;132;19430;563000
NULL;CANDIDATE;9650;7343739392;184;8390;575700
NULL;CANDIDATE;10000;533059328;13356;58620;852300
Kepler-111 c;CONFIRMED;10000;224778928128;767;3330;587300
Kepler-769 b;CONFIRMED;10000;7426081280;247;10370;604900
Kepler-769 c;CONFIRMED;9890;15986892800;162;8030;604900
Kepler-770 b;CONFIRMED;10000;18925373440;1392;11710;494100
Kepler-784 b;CONFIRMED;9940;31592581120;178;6880;567600
Kepler-785 b;CONFIRMED;9980;1973760896;878;7530;380700
NULL;CANDIDATE;6320;13118962688;825;17680;722100
NULL;CANDIDATE;9990;53505761280;252;6750;624700
Kepler-21 A b;CONFIRMED;10000;2785821184;169;17840;620200
Kepler-755 b;CONFIRMED;10000;1269091456;141;13310;504100
NULL;CANDIDATE;10000;6796853760;201;9850;606100
Kepler-770 c;CONFIRMED;9930;1475323264;588;27400;494100
Kepler-770 d;CONFIRMED;10000;4152461056;762;19410;494100
Kepler-771 b;CONFIRMED;9950;8734884864;159;8900;598200
NULL;CANDIDATE;7520;13447179264;524;8480;627600
NULL;CANDIDATE;10000;1353771904;43099;49030;428300
Kepler-265 c;CONFIRMED;10000;17029027840;254;7550;583900
Kepler-265 b;CONFIRMED;9450;6846192128;167;10220;583900
Kepler-265 e;CONFIRMED;7650;67832164352;239;4760;583900
Kepler-265 d;CONFIRMED;8150;43131215872;239;5540;583900
Kepler-756 b;CONFIRMED;9990;1224866432;154;17410;555300
NULL;CANDIDATE;9310;37810266112;233;5660;608500
Kepler-268 b;CONFIRMED;10000;25934063616;248;6950;595200
Kepler-268 c;CONFIRMED;9120;83446349824;273;4710;595200
Kepler-772 b;CONFIRMED;9890;12992048128;203;8660;576500
Kepler-79 d;CONFIRMED;9940;52090814464;714;5920;619800
NULL;CANDIDATE;7110;4287466752;229;9420;529600
Kepler-260 b;CONFIRMED;10000;8187394560;192;7820;525100
Kepler-260 c;CONFIRMED;8810;76049817600;175;3720;525100
Kepler-111 b;CONFIRMED;10000;3341799424;167;13560;587300
Kepler-773 b;CONFIRMED;10000;3749105664;168;11600;575100
Kepler-774 b;CONFIRMED;10000;11089565696;351;14220;635300
NULL;CANDIDATE;10000;7372903424;267;10040;597300
NULL;CANDIDATE;10000;119062487040;1040;3660;569700
Kepler-415 c;CONFIRMED;10000;8707983360;201;5430;436200
Kepler-415 b;CONFIRMED;9990;4176342784;123;6940;436200
Kepler-79 c;CONFIRMED;10000;27402299392;363;7340;619800
Kepler-743 b;CONFIRMED;10000;3179267328;121;11010;551100
Kepler-261 b;CONFIRMED;10000;10381224960;218;6720;509500
Kepler-261 c;CONFIRMED;10000;24570902528;282;5050;509500
Kepler-43 b;CONFIRMED;10000;3024092416;1214;14890;606300
NULL;CANDIDATE;10000;5670155776;585;3410;333700
Kepler-757 b;CONFIRMED;10000;1022678656;114;17340;536600
Kepler-758 b;CONFIRMED;10000;12109686784;298;10050;602100
Kepler-758 c;CONFIRMED;7580;4757961216;170;13720;602100
Kepler-758 d;CONFIRMED;10000;20497274880;296;8430;602100
Kepler-786 b;CONFIRMED;10000;53529268224;228;3480;473600
NULL;CANDIDATE;10000;2757584640;101;6150;368300
Kepler-787 b;CONFIRMED;9900;928310016;116;11150;410900
Kepler-79 b;CONFIRMED;10000;13484576768;339;9290;619800
Kepler-276 c;CONFIRMED;9990;31884146688;370;5630;577900
Kepler-744 b;CONFIRMED;9990;12062229504;162;7500;554700
Kepler-745 b;CONFIRMED;8480;9931462656;241;9310;578200
Kepler-262 c;CONFIRMED;10000;21853628416;175;6180;583000
Kepler-758 e;CONFIRMED;8840;8193450496;174;11440;602100
Kepler-759 b;CONFIRMED;10000;41805955072;202;5330;590700
NULL;CANDIDATE;5570;1187352448;6735;22510;642400
Kepler-48 b;CONFIRMED;10000;4778002944;185;9320;519200
Kepler-269 b;CONFIRMED;10000;5326672896;226;10070;583100
NULL;CANDIDATE;10000;8172426240;329;8580;570500
Kepler-262 b;CONFIRMED;10000;13060793344;145;7340;583000
NULL;CANDIDATE;9900;4298919936;212;10460;530000
NULL;CANDIDATE;10000;5714817536;929;9430;569500
Kepler-760 b;CONFIRMED;10000;8704204800;286;7480;507400
Kepler-269 c;CONFIRMED;10000;8128093184;139;8750;583100
NULL;CANDIDATE;10000;2836689408;119;12420;583100
Kepler-775 b;CONFIRMED;10000;974868864;116;16120;548700
Kepler-776 b;CONFIRMED;10000;4897209856;148;9040;509300
Kepler-275 c;CONFIRMED;9860;16088323072;342;8750;615700
Kepler-275 b;CONFIRMED;9940;10300679168;220;10150;615700
Kepler-275 d;CONFIRMED;9980;35675746304;302;6710;615700
Kepler-263 b;CONFIRMED;10000;16568068096;254;5480;498700
Kepler-263 c;CONFIRMED;10000;47332929536;218;3860;498700
Kepler-264 b;CONFIRMED;9760;40806535168;371;7720;620700
Kepler-760 c;CONFIRMED;10000;2466970368;156;11390;507400
NULL;CANDIDATE;10000;2624234752;511;11640;534000
Kepler-266 b;CONFIRMED;10000;6618362880;298;10660;552900
Kepler-266 c;CONFIRMED;10000;107721408512;475;4210;552900
Kepler-48 c;CONFIRMED;10000;9673958400;263;7360;519200
Kepler-276 b;CONFIRMED;9850;14128477184;273;7390;577900
Kepler-276 d;CONFIRMED;8290;48647856128;414;4890;577900
Kepler-788 b;CONFIRMED;10000;8398429696;200;9840;630900
Kepler-789 b;CONFIRMED;10000;8638474240;599;14190;568400
Kepler-264 c;CONFIRMED;9910;140107644928;342;5110;620700
Kepler-746 b;CONFIRMED;9980;3481591808;117;11560;540500
Kepler-747 b;CONFIRMED;10000;35617603584;517;4560;512300
Kepler-761 b;CONFIRMED;9980;10128051200;195;7670;567600
Kepler-762 b;CONFIRMED;10000;3770551552;1205;13020;632200
NULL;CANDIDATE;9640;1343767808;1866;26540;632400
NULL;CANDIDATE;7620;553261888;9736;36890;567900
Kepler-777 b;CONFIRMED;10000;5728125952;138;5690;396800
Kepler-778 b;CONFIRMED;10000;3755742720;158;9770;531100
Kepler-257 c;CONFIRMED;10000;6581477376;456;8810;518800
Kepler-470 b;CONFIRMED;10000;24669192192;7776;14850;531300
Kepler-257 b;CONFIRMED;10000;2382652928;274;12370;518800
Kepler-257 d;CONFIRMED;10000;24664614912;534;5670;518800
Kepler-735 b;CONFIRMED;10000;11515171840;290;6570;517700
Kepler-18 c;CONFIRMED;10000;7641567744;491;8990;535600
Kepler-748 b;CONFIRMED;10000;7407425024;201;9380;592200
Kepler-267 b;CONFIRMED;10000;3353732096;165;6150;378900
Kepler-267 c;CONFIRMED;9900;6877446144;205;4840;378900
Kepler-267 d;CONFIRMED;9920;28464648192;187;3010;378900
Kepler-48 d;CONFIRMED;9980;42896449536;200;4480;519200
NULL;CANDIDATE;9960;30587215872;232;6210;594400
Kepler-779 b;CONFIRMED;10000;7097121280;74;4250;356900
Kepler-736 b;CONFIRMED;10000;3601465344;231;9960;505200
NULL;CANDIDATE;10000;3108251136;443;10960;533000
NULL;CANDIDATE;10000;25847496704;240;6720;629700
NULL;CANDIDATE;9990;40715563008;270;5780;629700
Kepler-749 b;CONFIRMED;9950;17317117952;204;4540;471900
Kepler-750 b;CONFIRMED;10000;9428898816;439;11630;589700
NULL;CANDIDATE;10000;6503270400;167;8040;499900
NULL;CANDIDATE;6950;4096676352;142;9380;499900
Kepler-763 b;CONFIRMED;8210;1196548480;125;14140;499900
Kepler-270 b;CONFIRMED;10000;11476089856;207;9840;607100
Kepler-270 c;CONFIRMED;9980;25263046656;171;7560;607100
Kepler-780 b;CONFIRMED;10000;677374656;90;20990;571800
Kepler-271 b;CONFIRMED;10000;10435470336;122;7590;552800
Kepler-271 c;CONFIRMED;9970;7410843136;94;8500;552800
